xmean,ymean,diff,W,pvalue,qvalue
ENSG00000000971;RI:1:196709749:196709922-196711005:196711181:+,0.11379509653604,0.0519563820258,0.06183871451024,25,0.00793650793650794,0.0385566263542454
ENSG00000001630;RI:7:91746358:91746406-91746491:91746526:-,0.9987409433394,0.9969261048536,0.0018148384858,16.5,0.450643727680422,0.62409568281986
ENSG00000001631;RI:7:91864717:91864960-91865727:91865856:-,0.06216817604784,0.07406323487492,-0.01189505882708,6,0.222222222222222,0.413615439841209
ENSG00000002016;RI:12:1025510:1025649-1025805:1025986:-,0.0420732235903,0.1664775283072,-0.1244043047169,4,0.0906883661712042,0.238436069724413
ENSG00000002016;RI:12:1025510:1025698-1025805:1025986:-,0.4584860879774,0.7769325597182,-0.3184464717408,6.5,0.229753929616616,0.427309150525092
ENSG00000002016;RI:12:1025510:1025701-1025805:1025986:-,0.6,0.7557548396028,-0.1557548396028,11.5,0.904861129450448,0.995579862477855
ENSG00000002016;RI:12:1035962:1036112-1036311:1036429:-,0.2,0.2546152971354,-0.0546152971354,10.5,0.698535358303339,0.822092681954206
ENSG00000002016;RI:12:1038930:1039052-1039217:1039310:-,0.37809035108076,0.050032593783,0.32805775729776,18,0.239316541221495,0.44090786394344
ENSG00000002016;RI:12:1038985:1039052-1039139:1039310:-,0.0439545093808,0,0.0439545093808,15,0.423710797166793,0.596925136284749
ENSG00000002016;RI:12:1038985:1039052-1039217:1039310:-,0.00304362644576,0,0.00304362644576,15,0.423710797166793,0.596925136284749
ENSG00000002933;RI:7:150498624:150498812-150499303:150499413:+,0,0,0,12.5,NA,NA
ENSG00000003436;RI:2:188348851:188348943-188349538:188349714:-,0.01517551974754,0.00778376840228,0.00739175134526,25,0.00793650793650794,0.0385566263542454
ENSG00000003509;RI:2:37468721:37468780-37469778:37469836:+,0.1643666005896,0.07728100716776,0.08708559342184,20,0.150793650793651,0.33458835882941
ENSG00000003509;RI:2:37468721:37468934-37469778:37469836:+,0.02008103236792,0.011593674689264,0.008487357678656,19,0.222222222222222,0.413615439841209
ENSG00000003756;RI:3:50137965:50138038-50140516:50140599:+,0.02235487562142,0.04268616329178,-0.02033128767036,0,0.00793650793650794,0.0385566263542454
ENSG00000003756;RI:3:50154507:50154604-50154683:50154812:+,0.1460683186858,0.3651235725066,-0.2190552538208,0,0.00793650793650794,0.0385566263542454
ENSG00000004059;RI:7:127229539:127229648-127230120:127230191:+,0.0111567672245,0.006814961299896,0.004341805924604,25,0.00793650793650794,0.0385566263542454
ENSG00000004139;RI:17:26715193:26715295-26715369:26715558:+,0.211647128606,0.29674500042192,-0.08509787181592,7,0.30952380952381,0.525021854949115
ENSG00000004139;RI:17:26715193:26715295-26715379:26715558:+,1,1,0,12.5,NA,NA
ENSG00000004534;RI:3:50098895:50098980-50099395:50099541:+,0.08358921480144,0.0452222043959,0.03836701040554,25,0.00793650793650794,0.0385566263542454
ENSG00000004660;RI:17:3784921:3784942-3785822:3785858:-,0.05184019063214,0.2352636444807,-0.18342345384856,13,1,1
ENSG00000004700;RI:12:21654104:21654306-21654415:21654527:-,0.9989850272236,0.9981205071014,0.000864520122200063,13,1,1
ENSG00000004777;RI:19:36278070:36278461-36278546:36279724:+,0.7199334356632,0.8151220922954,-0.0951886566322,6,0.208690443136964,0.409602044104895
ENSG00000004809;RI:6:110745890:110746288-110746519:110746585:-,0.2,0,0.2,15,0.423710797166793,0.596925136284749
ENSG00000004809;RI:6:110777741:110778006-110778103:110778220:-,0.4,0.6,-0.2,10,0.631227393032445,0.787546635332455
ENSG00000004939;RI:17:42340004:42340094-42340220:42340302:-,0,0,0,12.5,NA,NA
ENSG00000004975;RI:17:7133604:7133749-7134047:7134116:-,0.000396932351478,0.008450211462,-0.008053279110522,6,0.15793931050013,0.344972704513443
ENSG00000005007;RI:19:18976098:18976259-18976370:18976587:+,0.0012052573622342,0.010896530970648,-0.0096912736084138,0,0.00793650793650794,0.0385566263542454
ENSG00000005156;RI:17:33325623:33325746-33326326:33326468:+,0.026302408573,0.06000989497804,-0.03370748640504,0,0.00793650793650794,0.0385566263542454
ENSG00000005206;RI:19:2340075:2340154-2340157:2340170:+,0.9993848039982,0.9971734496058,0.00221135439239994,13,1,1
ENSG00000005206;RI:19:2352944:2353180-2353832:2353931:+,1,0,1,25,0.00397675170978865,0.0385566263542454
ENSG00000005238;RI:9:35107378:35107565-35108125:35108346:-,0.8930903658766,0.8270564432742,0.0660339226023999,20,0.150793650793651,0.33458835882941
ENSG00000005381;RI:17:56356658:56356787-56356884:56357007:-,0,0,0,12.5,NA,NA
ENSG00000005700;RI:6:82900790:82900933-82901504:82901596:-,0.009452424871502,0.016429857400806,-0.006977432529304,4,0.0952380952380952,0.238436069724413
ENSG00000005810;RI:13:77672203:77672289-77672292:77673148:-,1,1,0,12.5,NA,NA
ENSG00000005844;RI:16:30485286:30485404-30485517:30485619:+,0,0,0,12.5,NA,NA
ENSG00000005884;RI:17:48152823:48152890-48152963:48153099:+,0.010483529085148,0.02621770069264,-0.015734171607492,3,0.0555555555555556,0.164882154882155
ENSG00000005955;RI:17:34934413:34934616-34935675:34935849:+,0.02209628245184,0.0345691492813,-0.01247286682946,0,0.00793650793650794,0.0385566263542454
ENSG00000005961;RI:17:42457968:42458013-42458247:42458429:-,0.0208173251616,0,0.0208173251616,15,0.423710797166793,0.596925136284749
ENSG00000005961;RI:17:42461306:42461314-42461453:42461506:-,0,0,0,12.5,NA,NA
ENSG00000005961;RI:17:42461679:42461722-42461906:42461953:-,0,0.0905570329194,-0.0905570329194,10,0.423710797166793,0.596925136284749
ENSG00000006015;RI:19:18699805:18699887-18700223:18700493:+,0.3142234732386,0.6558819771468,-0.3416585039082,0,0.00793650793650794,0.0385566263542454
ENSG00000006015;RI:19:18699805:18699887-18700289:18700493:+,0.4419892690364,0.8829532176716,-0.4409639486352,0,0.00793650793650794,0.0385566263542454
ENSG00000006015;RI:19:18701664:18701743-18702899:18703146:+,0.2991859946398,0.2615750178848,0.037610976755,16,0.547619047619048,0.707570046488252
ENSG00000006015;RI:19:18701664:18701743-18702918:18703146:+,0.01273132698294,0.015330450648698,-0.002599123665758,8,0.420634920634921,0.596925136284749
ENSG00000006025;RI:17:45884739:45885202-45885557:45885765:-,0.7426253138872,1,-0.2573746861128,7.5,0.179712494879,0.358911944299536
ENSG00000006025;RI:17:45893473:45893568-45893754:45893848:-,0,0.0244236084386,-0.0244236084386,10,0.423710797166793,0.596925136284749
ENSG00000006042;RI:17:31258345:31258420-31258493:31258677:+,0,0.301808097081,-0.301808097081,7.5,0.179712494879,0.358911944299536
ENSG00000006047;RI:17:7194412:7194501-7195345:7195378:-,0.04859865655322,0.02434788640762,0.0242507701456,19,0.208690443136964,0.409602044104895
ENSG00000006062;RI:17:43363798:43364157-43364182:43364292:-,0.950632320576,0.6276195616796,0.3230127588964,19,0.208690443136964,0.409602044104895
ENSG00000006062;RI:17:43363798:43364292-43364295:43364411:-,0.9150984020682,0.893753756898,0.0213446451702001,15,0.69047619047619,0.81515475042476
ENSG00000006118;RI:11:60703336:60703488-60704219:60704631:+,0.7596487517902,0.743172531556,0.0164762202341999,14,0.841269841269841,0.929115564433562
ENSG00000006282;RI:17:48625644:48625814-48625915:48625979:+,0.004933370475698,0.1581817881902,-0.153248417714502,0,0.0111594252829148,0.0512162189413623
ENSG00000006282;RI:17:48626171:48626325-48626404:48626547:+,0,0.0052266736976,-0.0052266736976,10,0.423710797166793,0.596925136284749
ENSG00000006282;RI:17:48627346:48627476-48627569:48627673:+,0.0387011893406,0.15303650689,-0.1143353175494,0,0.00793650793650794,0.0385566263542454
ENSG00000006282;RI:17:48627346:48627476-48627591:48627673:+,1,1,0,12.5,NA,NA
ENSG00000006282;RI:17:48628069:48628278-48628359:48628551:+,0.04068588907986,0.3406731011708,-0.29998721209094,0,0.00793650793650794,0.0385566263542454
ENSG00000006283;RI:17:48703378:48703443-48703681:48704127:+,0,0,0,12.5,NA,NA
ENSG00000006283;RI:17:48703378:48703443-48703681:48704626:+,0,0,0,12.5,NA,NA
ENSG00000006534;RI:11:67782767:67782929-67785997:67786106:+,0.013489796288514,0.028551303038596,-0.015061506750082,8,0.420634920634921,0.596925136284749
ENSG00000006534;RI:11:67785997:67786065-67786068:67786106:+,0.8785792652794,0.8830091698452,-0.00442990456579995,11,0.841269841269841,0.929115564433562
ENSG00000006534;RI:11:67788954:67789291-67789294:67789339:+,0.8045143339424,0.773987093347,0.0305272405954,16,0.547619047619048,0.707570046488252
ENSG00000006607;RI:2:242433423:242433556-242433892:242434255:+,1,1,0,12.5,NA,NA
ENSG00000006712;RI:19:39880120:39880186-39880280:39880401:-,0.0014562168736812,0.015129872321212,-0.0136736554475308,0,0.00793650793650794,0.0385566263542454
ENSG00000006712;RI:19:39880709:39880801-39880900:39880929:-,0.0007220915670726,0.002400920832734,-0.0016788292656614,6,0.204500533325642,0.40331820849604
ENSG00000006744;RI:17:12898081:12898201-12898280:12898379:-,0.0342135692797,0.0648879109318,-0.0306743416521,5,0.150793650793651,0.33458835882941
ENSG00000006744;RI:17:12899257:12899295-12899864:12900002:-,0.006841010376144,0.013533201562046,-0.006692191185902,2,0.0317460317460317,0.105683424514152
ENSG00000006744;RI:17:12905591:12905676-12905758:12905896:-,0.006645282844356,0.01975414878738,-0.013108865943024,0,0.00793650793650794,0.0385566263542454
ENSG00000006744;RI:17:12905591:12905676-12905763:12905896:-,0.5841855106032,0.7518137186362,-0.167628208033,6,0.222222222222222,0.413615439841209
ENSG00000007202;RI:17:26966593:26966660-26966919:26967043:-,0.000964732849824,0.00486439002833,-0.003899657178506,4.5,0.105997548424946,0.264157758084967
ENSG00000007202;RI:17:26970182:26970329-26970628:26970677:-,0.000964732849824,0.00486439002833,-0.003899657178506,4.5,0.105997548424946,0.264157758084967
ENSG00000007216;RI:17:26817325:26817386-26817472:26817608:+,0,0,0,12.5,NA,NA
ENSG00000007216;RI:17:26820589:26820807-26821035:26821123:+,0.2,0,0.2,15,0.423710797166793,0.596925136284749
ENSG00000007341;RI:1:113153077:113153312-113153463:113153625:-,0.9178478068228,0.96853740962,-0.0506896027972,12,1,1
ENSG00000007372;RI:11:31822239:31822404-31822778:31823324:-,0.6,0.4,0.2,15,0.631227393032445,0.787546635332455
ENSG00000007372;RI:11:31822239:31822404-31823109:31823324:-,0.0089653370573,0.006263595803022,0.002701741254278,15,0.655836496590659,0.81515475042476
ENSG00000007372;RI:11:31822239:31822404-31823310:31823324:-,0.3526457036108,0.4,-0.0473542963892,13,1,1
ENSG00000007384;RI:16:108972:109091-109297:109347:-,0.2192397127006,0.406478586243,-0.1872388735424,7,0.30952380952381,0.525021854949115
ENSG00000007384;RI:16:108972:109125-109247:109347:-,0.05407142394698,0.11478308998868,-0.0607116660417,4,0.0952380952380952,0.238436069724413
ENSG00000007392;RI:16:238968:239338-239967:240134:-,0.11546400452658,0.2572637434568,-0.14179973893022,0,0.00793650793650794,0.0385566263542454
ENSG00000007392;RI:16:277241:277335-278332:278401:-,0.3008467697412,0.09348916282506,0.20735760691614,25,0.00793650793650794,0.0385566263542454
ENSG00000007402;RI:3:50402319:50402401-50402506:50402615:-,0.4,0,0.4,17.5,0.177015982874804,0.358911944299536
ENSG00000007402;RI:3:50402319:50402407-50402506:50402615:-,0.2322871734142,0,0.2322871734142,17.5,0.179712494879,0.358911944299536
ENSG00000007402;RI:3:50402319:50402408-50402504:50402615:-,0.4,0,0.4,17.5,0.177015982874804,0.358911944299536
ENSG00000007516;RI:16:1394023:1394147-1394228:1394318:+,0.2179574133622,0,0.2179574133622,17.5,0.179712494879,0.358911944299536
ENSG00000007541;RI:16:630183:630263-630858:630972:+,0.03684984835576,0.06399770557112,-0.02714785721536,9,0.547619047619048,0.707570046488252
ENSG00000007923;RI:1:6697507:6697564-6698143:6698424:-,0.6044721218306,0.2394952064584,0.3649769153722,18,0.294801991933705,0.51967075395945
ENSG00000007923;RI:1:6697507:6697564-6698355:6698424:-,0.008213534339242,0.017054426883112,-0.00884089254387,6,0.222222222222222,0.413615439841209
ENSG00000008128;RI:1:1634915:1635063-1635263:1635379:-,0,0.00492261454852,-0.00492261454852,10,0.423710797166793,0.596925136284749
ENSG00000008128;RI:1:1635478:1635585-1635662:1635783:-,0.014857410107322,0.02925315444806,-0.014395744340738,7,0.30952380952381,0.525021854949115
ENSG00000008128;RI:1:1635662:1635783-1635989:1636094:-,0.001270604985246,0,0.001270604985246,15,0.423710797166793,0.596925136284749
ENSG00000008128;RI:1:1654027:1654073-1654147:1654270:-,0.13694284855626,0.0502548025278,0.08668804602846,19,0.204500533325642,0.40331820849604
ENSG00000008226;RI:3:38136370:38136562-38137379:38137437:+,0,0,0,12.5,NA,NA
ENSG00000008300;RI:3:48677107:48677992-48678757:48678957:-,0.01853160760296,0.05288052543776,-0.0343489178348,6,0.204500533325642,0.40331820849604
ENSG00000008300;RI:3:48679284:48679442-48679791:48679900:-,0.01853160760296,0.05288052543776,-0.0343489178348,6,0.204500533325642,0.40331820849604
ENSG00000008311;RI:7:121718916:121719004-121719651:121719766:-,1,1,0,12.5,NA,NA
ENSG00000008513;RI:8:134487962:134488317-134488521:134488843:-,0.9993087847404,0.9993006117482,8.17299220001733e-06,13,1,1
ENSG00000008517;RI:16:3115370:3115495-3115782:3115827:+,0.4,0,0.4,17.5,0.177015982874804,0.358911944299536
ENSG00000008517;RI:16:3115641:3115688-3115785:3115827:+,0,0.2,-0.2,10,0.423710797166793,0.596925136284749
ENSG00000008517;RI:16:3115663:3115688-3115785:3115827:+,0,0.4,-0.4,7.5,0.177015982874804,0.358911944299536
ENSG00000008517;RI:16:3117378:3117416-3117555:3117614:+,0.2,0.1925033949558,0.00749660504419999,9,0.480176889906077,0.655723990482448
ENSG00000008517;RI:16:3118991:3119110-3119282:3119552:+,0.2,0.8,-0.6,5,0.0929573157274401,0.238436069724413
ENSG00000008710;RI:16:2141782:2141907-2142048:2142189:-,0.03421439309552,0.0844533917268,-0.05023899863128,10.5,0.72408166091539,0.845855890625635
ENSG00000008710;RI:16:2147729:2147778-2147869:2147985:-,0.4931049743012,0.4015475142086,0.0915574600926,19,0.222222222222222,0.413615439841209
ENSG00000008710;RI:16:2147729:2147781-2147869:2147985:-,0.1571037889282,0.5823858555618,-0.4252820666336,2,0.0361451420465623,0.118001840401344
ENSG00000008710;RI:16:2153267:2153391-2153517:2153896:-,1,1,0,12.5,NA,NA
ENSG00000008710;RI:16:2155323:2155475-2155866:2156025:-,0.1339864710545,0.19010281763102,-0.05611634657652,7,0.30952380952381,0.525021854949115
ENSG00000008710;RI:16:2155323:2155708-2155866:2156025:-,0.6226593018986,0.464459042454,0.1582002594446,16,0.547619047619048,0.707570046488252
ENSG00000008735;RI:22:51042270:51042511-51042514:51043492:+,0.8427413857914,0.44711325729894,0.39562812849246,19,0.15793931050013,0.344972704513443
ENSG00000008735;RI:22:51042514:51042603-51043435:51043492:+,0.136364349515,0.5224631321664,-0.3860987826514,7,0.237503881840828,0.439552724631344
ENSG00000008988;RI:8:56986254:56986327-56986619:56986718:-,0.000421416499093,0.0006094853386674,-0.0001880688395744,6.5,0.249152638581927,0.456966468590148
ENSG00000008988;RI:8:56986619:56986718-56986940:56987065:-,0.005576269533226,0.007111576000772,-0.001535306467546,0,0.00793650793650794,0.0385566263542454
ENSG00000009413;RI:6:111803953:111804134-111804393:111804432:-,0.11045774083718,0.18562542858688,-0.0751676877497,6,0.222222222222222,0.413615439841209
ENSG00000009790;RI:1:209948694:209948834-209948944:209949081:+,0,0,0,12.5,NA,NA
ENSG00000009830;RI:14:77745072:77745212-77746166:77746271:-,0.04870613719154,0.2516999489153,-0.20299381172376,0,0.00793650793650794,0.0385566263542454
ENSG00000009830;RI:14:77745072:77745304-77746166:77746271:-,0.4929099121159,0.3331482873491,0.1597616247668,14,0.832518812679276,0.929115564433562
ENSG00000009830;RI:14:77745880:77745929-77746027:77746271:-,0.9662687864884,0.826364437489,0.1399043489994,22,0.0593270609465235,0.173966836799476
ENSG00000009950;RI:7:73010694:73010809-73010969:73011119:-,0.2381442514686,0,0.2381442514686,17.5,0.179712494879,0.358911944299536
ENSG00000010256;RI:3:48638113:48638273-48638408:48638551:-,0.03901907388446,0.05375962241946,-0.014740548535,3,0.0555555555555556,0.164882154882155
ENSG00000010270;RI:7:38254629:38254706-38256789:38256906:+,0.02118726768464,0.0221703796854,-0.000983112000760001,11,0.841269841269841,0.929115564433562
ENSG00000010282;RI:3:42742604:42742682-42742959:42743013:-,0,0,0,12.5,NA,NA
ENSG00000010292;RI:12:6623431:6623558-6623630:6623753:+,0.003793685667168,0.015944699199506,-0.012151013532338,6.5,0.249152638581927,0.456966468590148
